system:index,Aspect,Aspect_Cos,Aspect_Sin,B11,B11_B12_NormDiff,B12,B2,B3,B4,B4_B2_NormDiff,B5,B6,B7,B8,B8A,B8_B12_NormDiff,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,tile,.geo
1455,180.0,-1.0,1.2246469E-16,0.1608,0.09704929,0.13235,0.1071,0.1312,0.1475,0.15868029,0.1601,0.16275,0.16975,0.17105,0.16855,0.12755439,1.214043,3.0,0.93952674,1.3759328,0.12755439,0.03088745,0.025711242,0.073928736,1.1588753,1.2914307,1.1233816,1.2246764,0.93952674,0.8225606,1.0894309,0.0,-24.093504,-14.459861,9.633642,23.940102321785247,68.40670888570156,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.40670888570156,23.940102321785247]}"
1456,132.0,-0.6691306,0.7431448,0.18505,0.10017836,0.15135,0.11255,0.14035,0.1617,0.17921604,0.17355,0.17965,0.1849,0.19365,0.1843,0.1226087,1.2218554,2.0,0.9550968,1.4354194,0.1226087,0.02270927,0.03004052,0.08991136,1.1968479,1.2786398,1.1512994,1.3175508,0.9550968,0.81744534,1.143696,0.0,-22.20914,-14.119572,8.089569,23.940102321785247,68.49654041411351,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.49654041411351,23.940102321785247]}"
1457,270.0,-1.8369701E-16,-1.0,0.019,0.036834925,0.01765,0.1129,0.14775,0.16025,0.17334798,0.16135,0.11995,0.1228,0.11285,0.0922,0.7295019,1.0704225,2.0,0.16821602,1.4181416,0.7295019,0.7117937,-0.27272728,-0.1735628,0.703773,6.3577466,1.0838687,0.12850863,0.16821602,0.92408377,0.1184908,0.0,-30.251152,-17.936768,12.314384,23.940102321785247,68.58637194252546,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.58637194252546,23.940102321785247]}"
1458,0.0,1.0,0.0,0.155,0.07025721,0.13465,0.119,0.1452,0.15645,0.13595934,0.16295,0.1543,0.15885,0.1597,0.15425,0.08510277,1.1502783,3.0,0.9699625,1.313602,0.08510277,0.014934858,-0.02742749,0.01027993,1.0201213,1.1851577,1.0767378,1.0667584,0.9699625,0.8681496,0.990099,0.0,-26.936548,-14.268882,12.667666,23.940102321785247,68.67620347093741,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.67620347093741,23.940102321785247]}"
1459,348.0,0.9781476,-0.20791169,0.1338,0.17574692,0.0938,0.0868,0.1154,0.12375,0.17549276,0.1412,0.14535,0.15165,0.15615,0.1541,0.2494499,1.4249201,3.0,0.85632,1.4240507,0.2494499,0.077082254,0.04368439,0.115755625,1.2607994,1.6629393,1.0714285,1.1584415,0.85632,0.7005228,1.0803391,0.0,-27.292772,-12.874651,14.418122,23.940102321785247,68.76603499934937,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.76603499934937,23.940102321785247]}"
1460,73.0,0.2923717,0.9563047,0.0639,0.08121827,0.0543,0.10925,0.14655,0.1592,0.18606816,0.167,0.14335,0.14915,0.15155,0.14325,0.4724314,1.1746323,3.0,0.421365,1.4558756,0.4724314,0.40682292,-0.07655117,-0.02461786,0.9513497,2.7858455,1.085578,0.43573132,0.421365,0.8484375,0.40112993,0.0,-30.043625,-17.265722,12.777904,23.940102321785247,68.94569805617327,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.94569805617327,23.940102321785247]}"
1461,345.0,0.9659258,-0.25881904,0.0165,0.09090909,0.01375,0.114,0.1494,0.14355,0.114735,0.13265,0.07045,0.07145,0.06415,0.056,0.6469833,1.1913358,0.0,0.25680932,1.258107,0.6469833,0.59082454,-0.40630797,-0.38228214,0.44657153,4.631769,0.96020067,0.110367894,0.25680932,0.82831323,0.11486252,0.0,-32.811344,-22.676605,10.134741,23.940102321785247,69.03552958458522,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.03552958458522,23.940102321785247]}"
1462,270.0,-1.8369701E-16,-1.0,0.07895,0.13108882,0.06065,0.19985,0.256,0.2703,0.1498458,0.27105,0.1755,0.17715,0.16,0.1435,0.45026058,1.2995884,2.0,0.49312928,1.351838,0.45026058,0.3391923,-0.30768302,-0.25633278,0.591716,2.633745,1.0554471,0.30827802,0.49312928,0.76723593,0.29197484,0.0,-30.326262,-19.899858,10.426405,23.940102321785247,69.12536111299718,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.12536111299718,23.940102321785247]}"
1463,180.0,-1.0,1.2246469E-16,0.0309,0.06551724,0.0271,0.2252,0.3032,0.3058,0.15178908,0.2866,0.1314,0.1259,0.1181,0.0821,0.62672174,1.1360294,3.0,0.26142132,1.3573014,0.62672174,0.5852349,-0.5546515,-0.4427931,0.3860739,4.341912,1.0082426,0.10187933,0.26142132,0.87419355,0.1010134,0.0,-29.7582,-19.229017,10.529182,23.940102321785247,69.21519264140913,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.21519264140913,23.940102321785247]}"
1464,115.0,-0.42261827,0.9063078,0.0125,0.13122173,0.0096,0.2044,0.2808,0.2744,0.14619882,0.2576,0.1241,0.1216,0.1186,0.0768,0.85023403,1.2886598,2.0,0.1053075,1.3418093,0.85023403,0.80930585,-0.54066986,-0.39643764,0.43205827,12.226804,0.9768601,0.044499822,0.1053075,0.7619048,0.04553734,0.0,-33.149883,-24.438318,8.711563,23.940102321785247,69.30502416982108,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.30502416982108,23.940102321785247]}"
1465,312.0,0.6691306,-0.7431448,0.2598,0.32180107,0.1333,0.2027,0.2351,0.2633,0.13004293,0.2812,0.2745,0.2782,0.2805,0.2815,0.3557274,1.9475262,2.0,0.9258731,1.2983235,0.3557274,0.038312048,5.3314376E-4,0.031629276,1.0649203,2.1026986,1.1194727,1.1045918,0.9258731,0.51288956,0.9863326,0.0,-27.1567,-12.99214,14.16456,23.940102321785247,69.39485569823303,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.39485569823303,23.940102321785247]}"
1466,295.0,0.42261827,-0.9063078,0.3362,0.23172742,0.2097,0.3017,0.3366,0.3699,0.10154854,0.3918,0.3819,0.3836,0.3958,0.3882,0.3073493,1.6024785,2.0,0.84920436,1.2256461,0.3073493,0.081420764,-0.0046153846,0.03382526,1.0697297,1.8865587,1.0986041,0.998515,0.84920436,0.6235504,0.90864867,0.0,-24.226547,-12.787595,11.438953,23.940102321785247,69.48468722664498,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.48468722664498,23.940102321785247]}"
1467,295.0,0.42261827,-0.9063078,0.3322,0.24981189,0.1994,0.3671,0.408,0.4455,0.09648044,0.4727,0.4595,0.465,0.4821,0.4651,0.41482025,1.6651629,4.0,0.68892574,1.2132353,0.41482025,0.18408449,-0.008104074,0.03945666,1.081912,2.4165413,1.0916442,0.81401616,0.68892574,0.60006016,0.74551165,0.0,-21.1332,-10.341753,10.791446,23.940102321785247,69.57451875505694,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.57451875505694,23.940102321785247]}"
1468,264.0,-0.104528464,-0.9945219,0.0177,0.06626506,0.0155,0.2706,0.3543,0.4081,0.20259319,0.4059,0.2061,0.2063,0.1869,0.1345,0.84683794,1.1346154,4.0,0.09465241,1.507573,0.84683794,0.82697946,-0.5022206,-0.37176472,0.45786378,11.980769,1.1515237,0.049943566,0.09465241,0.8707865,0.043361098,0.0,-29.208471,-19.28743,9.921042,23.940102321785247,69.66435028346889,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.66435028346889,23.940102321785247]}"
1469,283.0,0.22495106,-0.97437006,0.3907,0.08017694,0.3327,0.1262,0.1821,0.2293,0.29001406,0.264,0.2967,0.3124,0.3273,0.3236,-0.008181818,1.1739783,119.0,1.1933415,1.8155186,-0.008181818,-0.08830084,0.101429544,0.17606899,1.4267654,0.98347354,1.2585071,2.144347,1.1933415,0.8513306,1.7031386,1.0,-16.48964,-10.224922,6.2647176,23.940102321785247,69.75418181188084,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.75418181188084,23.940102321785247]}"
1470,22.0,0.92718387,0.37460658,0.3325,0.15191409,0.2448,0.092,0.1257,0.155,0.25506073,0.1857,0.2185,0.2382,0.2591,0.2662,0.028378647,1.357697,224.0,1.2827932,1.6829534,0.028378647,-0.12407032,0.17813675,0.25138855,1.6705351,1.0579828,1.2321144,2.6430843,1.2827932,0.73601925,2.1437783,0.0,-14.039896,-7.8008423,6.2390537,23.940102321785247,69.84401334029279,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.84401334029279,23.940102321785247]}"
1471,270.0,-1.8369701E-16,-1.0,0.00855,0.11400651,0.0068,0.23685,0.2592,0.2058,-0.07014571,0.178,0.0524,0.0504,0.04625,0.031,0.7436381,1.2391304,2.0,0.18446602,0.86853766,0.7436381,0.6879562,-0.7033493,-0.6330093,0.2246236,6.7028985,0.7936753,0.03297339,0.18446602,0.78612715,0.041525014,0.0,-30.14093,-18.55298,11.587948,23.940102321785247,70.11350792552865,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.11350792552865,23.940102321785247]}"
1472,295.0,0.42261827,-0.9063078,0.0095,0.06741573,0.0083,0.3066,0.363,0.3704,0.094239295,0.3573,0.1932,0.1856,0.1799,0.1196,0.911796,1.1309524,61.0,0.05277778,1.2076948,0.911796,0.89968324,-0.49842733,-0.3461748,0.48556006,21.416666,1.0201046,0.026163591,0.05277778,0.8645833,0.025641026,0.0,-30.265587,-25.978802,4.2867866,23.940102321785247,70.29317098235255,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.29317098235255,23.940102321785247]}"
1473,87.0,0.052335955,0.9986295,0.0622,0.13090909,0.0478,0.3768,0.4502,0.4575,0.096727796,0.4538,0.3799,0.3819,0.3934,0.3667,0.7833182,1.2985386,25.0,0.15806861,1.2138498,0.7833182,0.72695345,-0.106154785,-0.075332,0.8597028,8.212944,1.0159893,0.13813013,0.15806861,0.7672552,0.13592657,0.0,-27.364937,-12.541247,14.8236885,23.940102321785247,70.38300251076451,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.38300251076451,23.940102321785247]}"
1474,273.0,0.052335955,-0.9986295,0.3781,0.12848829,0.292,0.1315,0.1793,0.2262,0.264747,0.2641,0.2859,0.3002,0.3171,0.3107,0.04120834,1.2944198,10.0,1.1919924,1.718845,0.04120834,-0.087744534,0.081071675,0.16731088,1.4012372,1.0855871,1.2608696,2.107581,1.1919924,0.7720783,1.670791,0.0,-20.14796,-10.791191,9.3567705,23.940102321785247,70.56266556758841,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.56266556758841,23.940102321785247]}"
1475,283.0,0.22495106,-0.97437006,0.3821,0.08014134,0.3254,0.1414,0.1923,0.2407,0.25987962,0.2692,0.2767,0.2915,0.3008,0.3001,-0.039284572,1.1738863,37.0,1.269857,1.70106,-0.039284572,-0.119051106,0.05427718,0.110988,1.2491695,0.92411673,1.2510395,1.9859667,1.269857,0.8513867,1.586794,0.0,-16.771257,-10.1839285,6.5873284,23.940102321785247,70.65249709600036,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.65249709600036,23.940102321785247]}"
1476,48.0,0.6691306,0.7431448,0.3738,0.038766153,0.3459,0.1482,0.1925,0.2409,0.23824209,0.2598,0.2648,0.2788,0.2902,0.2902,-0.08756485,1.0803468,3.0,1.2876335,1.62441,-0.08756485,-0.12590362,0.05527273,0.09282621,1.2041494,0.8387283,1.2507788,1.94081,1.2876335,0.9251137,1.5510373,0.0,-30.256336,-17.884243,12.372092,23.940102321785247,71.01182320964817,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.01182320964817,23.940102321785247]}"
1477,343.0,0.9563047,-0.2923717,0.27095,0.01822623,0.26125,0.1141,0.1448,0.17985,0.2236775,0.19575,0.196,0.2044,0.21015,0.21025,-0.10840051,1.0367323,11.0,1.2887039,1.5748687,-0.10840051,-0.12637705,0.035714287,0.07769231,1.1678244,0.80409414,1.2412008,1.8699102,1.2887039,0.9638443,1.505696,0.0,-28.74636,-15.172415,13.573946,23.940102321785247,71.10165473806012,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.10165473806012,23.940102321785247]}"
1478,312.0,0.6691306,-0.7431448,0.2766,0.13488562,0.21085,0.0747,0.11015,0.12885,0.26602802,0.17695,0.2639,0.2935,0.3041,0.31465,0.18108554,1.3112112,18.0,0.9092702,1.7225935,0.18108554,0.04735664,0.28010577,0.40478116,2.3582785,1.4415739,1.1687075,2.5088434,0.9092702,0.76201665,2.1450174,0.0,-16.48664,-10.061088,6.425554,23.940102321785247,71.37114932329598,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.37114932329598,23.940102321785247]}"
1479,240.0,-0.5,-0.8660254,0.2504,0.10065934,0.2046,0.13855,0.17305,0.1977,0.17591079,0.2217,0.2272,0.23775,0.24585,0.24335,0.09157509,1.2232535,23.0,1.0180931,1.4258926,0.09157509,-0.0091687655,0.046554133,0.10855597,1.2429222,1.2010258,1.1417845,1.4461449,1.0180931,0.81676644,1.2659252,0.0,-19.918013,-12.27736,7.640653,23.940102321785247,71.46098085170793,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.46098085170793,23.940102321785247]}"
1480,233.0,-0.60181504,-0.7986355,0.23425,0.13150586,0.1798,0.0652,0.10255,0.11215,0.26473075,0.16185,0.24365,0.27445,0.28725,0.2945,0.23006102,1.3021123,37.0,0.81520796,1.7174579,0.23006102,0.10162991,0.29067603,0.4384076,2.55902,1.5967205,1.0925475,2.2820263,0.81520796,0.7672285,2.0868597,0.0,-17.455072,-9.664691,7.790382,23.940102321785247,71.64064390853184,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.64064390853184,23.940102321785247]}"
1481,225.0,-0.70710677,-0.70710677,0.2902,0.10805651,0.2336,0.0707,0.1054,0.1255,0.27930683,0.16625,0.24325,0.2721,0.287,0.2943,0.10257395,1.241763,42.0,1.0107976,1.7725989,0.10257395,-0.0055440054,0.27803713,0.39151517,2.2850318,1.2280701,1.1895734,2.750711,1.0107976,0.8046848,2.3105094,0.0,-16.148026,-9.165298,6.9827266,23.940102321785247,71.73047543694379,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.73047543694379,23.940102321785247]}"
1482,221.0,-0.7547096,-0.656059,0.24545,0.1519418,0.1807,0.0649,0.09515,0.1034,0.22875817,0.1518,0.2623,0.2997,0.3149,0.31685,0.2707829,1.3575774,56.0,0.77920634,1.5907692,0.2707829,0.12394039,0.3521818,0.505618,3.0425122,1.7417035,1.0855643,2.5769029,0.77920634,0.73589903,2.3714976,0.0,-16.913157,-9.95972,6.953437,23.940102321785247,71.91013849376769,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91013849376769,23.940102321785247]}"
1483,234.0,-0.58778524,-0.809017,0.2895,0.11281953,0.2308,0.0746,0.111,0.1337,0.2837254,0.17725,0.2619,0.293,0.3092,0.3176,0.14518519,1.2537895,62.0,0.9359845,1.7898259,0.14518519,0.032904625,0.2836213,0.39625198,2.310912,1.3391079,1.2034204,2.6057606,0.9359845,0.7969613,2.1636772,0.0,-17.039562,-10.040609,6.998953,23.940102321785247,71.99997002217964,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.99997002217964,23.940102321785247]}"
1484,253.0,-0.2923717,-0.9563047,0.2876,0.12607674,0.2232,0.0821,0.1159,0.1437,0.2728078,0.18,0.2507,0.27863333,0.2905,0.29715,0.13101032,1.2879534,81.0,0.98967654,1.7481751,0.13101032,0.005016433,0.24552028,0.33809304,2.0201669,1.3009404,1.2387931,2.4793103,0.98967654,0.77580816,2.0,0.0,-16.88788,-10.041825,6.8460546,23.940102321785247,72.0898015505916,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.0898015505916,23.940102321785247]}"
1485,250.0,-0.34202015,-0.9396926,0.24925,0.17160876,0.17623334,0.06323333,0.092225,0.099025,0.22058445,0.1445,0.25475,0.28345,0.300675,0.31015,0.26093414,1.413516,95.0,0.82869256,1.5635526,0.26093414,0.09351275,0.3643462,0.50450337,3.0332913,1.7051512,1.0725697,2.699702,0.82869256,0.70677096,2.5145018,0.0,-16.548347,-9.828784,6.719564,23.940102321785247,72.17963307900355,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.17963307900355,23.940102321785247]}"
1486,241.0,-0.4848096,-0.8746197,0.31185,0.103796124,0.2532,0.10435,0.1339,0.1547,0.19436403,0.19345,0.26045,0.2842,0.2974,0.306,0.080276065,1.2311488,109.0,1.0482353,1.4810914,0.080276065,-0.023717687,0.22534788,0.31563812,1.9211886,1.1741018,1.1544776,2.3272388,1.0482353,0.8116685,2.014535,0.0,-16.92182,-9.818716,7.1031027,23.940102321785247,72.2694646074155,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.2694646074155,23.940102321785247]}"
1487,237.0,-0.54463905,-0.83867055,0.26005,0.13299204,0.199,0.0953,0.12335,0.1312,0.1584989,0.18025,0.2673,0.29815,0.3054,0.3151,0.2109437,1.3061275,125.0,0.8512275,1.375262,0.2109437,0.08020161,0.27223176,0.3989922,2.3259711,1.5339025,1.0627785,2.106521,0.8512275,0.7649433,1.9805788,0.0,-15.518344,-6.278854,9.2394905,23.940102321785247,72.35929613582745,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.35929613582745,23.940102321785247]}"
1488,231.0,-0.6293204,-0.777146,0.3002,0.13432837,0.2291,0.075,0.1045,0.11815,0.2234015,0.16905,0.27645,0.308,0.32255,0.3363,0.16940089,1.3097731,159.0,0.93042,1.5732356,0.16940089,0.0358892,0.33095875,0.46380758,2.7276955,1.4072862,1.1295412,2.8699808,0.93042,0.76290375,2.5386891,0.0,-17.977907,-11.944073,6.033836,23.940102321785247,72.44912766423941,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.44912766423941,23.940102321785247]}"
1489,220.0,-0.76604444,-0.64278764,0.2745,0.16908006,0.1951,0.06745,0.09925,0.1094,0.23720667,0.1528,0.27255,0.3115,0.32005,0.3389,0.24255072,1.40625,172.0,0.8574106,1.619541,0.24255072,0.07661256,0.37848282,0.49051112,2.922831,1.6396004,1.1011575,2.7629592,0.8574106,0.71048796,2.5068493,0.0,-17.314621,-10.304992,7.0096297,23.940102321785247,72.53895919265136,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.53895919265136,23.940102321785247]}"
1490,207.0,-0.8910065,-0.4539905,0.32395,0.09276438,0.26895,0.07955,0.11065,0.14455,0.29004908,0.18445,0.2384,0.26645,0.2848,0.29025,0.028623024,1.2040513,180.0,1.1370656,1.8148148,0.028623024,-0.064312115,0.2228776,0.32665658,1.9688904,1.0585393,1.3051919,2.9250565,1.1370656,0.8299645,2.2395437,0.0,-18.355366,-10.552053,7.803312,23.940102321785247,72.62879072106331,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62879072106331,23.940102321785247]}"
1491,185.0,-0.9961947,-0.087155744,0.3098,0.12358328,0.24165,0.0674,0.09915,0.11815,0.27351117,0.16545,0.25975,0.29865,0.3155,0.32375,0.13254958,1.2814891,192.0,0.9816223,1.7503704,0.13254958,0.009115624,0.32358953,0.45509052,2.668076,1.3050672,1.1904283,3.1214106,0.9816223,0.7797677,2.619873,0.0,-17.212454,-9.903772,7.3086805,23.940102321785247,72.71862224947526,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71862224947526,23.940102321785247]}"
1492,218.0,-0.7880108,-0.6156615,0.30475,0.119684026,0.2396,0.0734,0.1054,0.1278,0.27037773,0.1736,0.2661,0.2999,0.31575,0.32725,0.13712074,1.2713809,173.0,0.96485674,1.7387755,0.13712074,0.01772764,0.3067785,0.42374027,2.4687257,1.3172716,1.2113744,2.8886256,0.96485674,0.7859603,2.382721,0.0,-16.570728,-9.671808,6.89892,23.940102321785247,72.80845377788721,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.80845377788721,23.940102321785247]}"
1493,225.0,-0.70710677,-0.70710677,0.24725,0.1780822,0.1725,0.07695,0.1046,0.1121,0.18592964,0.1578,0.2639,0.31335,0.32555,0.33955,0.30729845,1.4325029,221.0,0.7592507,1.4548994,0.30729845,0.13669693,0.36543682,0.4877185,2.9015152,1.886153,1.0706781,2.361509,0.7592507,0.69739234,2.2036543,0.0,-17.284697,-10.040698,7.2439985,23.940102321785247,73.07794836312307,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.07794836312307,23.940102321785247]}"
1494,251.0,-0.32556817,-0.94551855,0.333,0.15826087,0.242,0.0718,0.1031,0.1227,0.26169667,0.1622,0.2189,0.2434,0.2636,0.2743,0.042721517,1.3754647,339.0,1.2627987,1.7065369,0.042721517,-0.11632585,0.25681558,0.36474243,2.1465797,1.0888063,1.1889535,3.2267442,1.2627987,0.72650856,2.7117264,1.0,-13.280201,-6.784974,6.495227,23.940102321785247,73.16777989153502,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.16777989153502,23.940102321785247]}"
1495,185.0,-0.9961947,-0.087155744,0.3296,0.16404733,0.2367,0.0735,0.0999,0.1341,0.29190752,0.1735,0.226,0.2508,0.2659,0.281,0.05809789,1.3918918,304.0,1.2390977,1.8220109,0.05809789,-0.10696893,0.23652366,0.3295,1.981371,1.1228886,1.341,3.296,1.2390977,0.71792537,2.4560359,0.0,-16.740635,-10.067858,6.6727767,23.940102321785247,73.34744294835893,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.34744294835893,23.940102321785247]}"
1496,263.0,-0.12186934,-0.99254614,0.3583,0.12249374,0.2801,0.0741,0.1004,0.1373,0.2989593,0.1649,0.1911,0.2101,0.2243,0.2359,-0.11062649,1.2787294,421.0,1.5967023,1.8504043,-0.11062649,-0.23000343,0.1771457,0.24059735,1.63246,0.8004996,1.3661691,3.565174,1.5967023,0.781529,2.6077147,0.0,-17.195501,-9.448387,7.7471147,23.940102321785247,73.43727447677088,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.43727447677088,23.940102321785247]}"
1497,115.0,-0.42261827,0.9063078,0.3242,0.118509576,0.2555,0.0751,0.1051,0.1397,0.3007449,0.1727,0.2164,0.24,0.2528,0.2631,-0.005311824,1.2683882,370.0,1.2819296,1.8577127,-0.005311824,-0.123743504,0.20743461,0.28815287,1.8082975,0.9890454,1.3279468,3.081749,1.2819296,0.78785074,2.3190272,0.0,-17.017754,-9.8033695,7.2143836,23.940102321785247,73.52710600518283,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52710600518283,23.940102321785247]}"
1498,103.0,-0.22495106,0.97437006,0.2645,0.13373339,0.2021,0.0667,0.0941,0.1191,0.28202367,0.1532,0.2021,0.2272,0.2374,0.2458,0.08031854,1.3081108,330.0,1.1136842,1.7829342,0.08031854,-0.05399482,0.2320802,0.3318373,1.9916108,1.174085,1.2643312,2.8078556,1.1136842,0.7637944,2.2189598,0.0,-16.580225,-9.884862,6.6953635,23.940102321785247,73.61693753359478,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.61693753359478,23.940102321785247]}"
1499,104.0,-0.2419219,0.9702957,0.3691,0.11191445,0.2948,0.0882,0.1235,0.1692,0.3146853,0.2017,0.2265,0.246,0.2573,0.2717,-0.06792248,1.2516108,255.0,1.433955,1.9161948,-0.06792248,-0.17848021,0.1478665,0.20656507,1.5197873,0.87249917,1.368932,2.9862459,1.433955,0.7984832,2.1801536,0.0,-18.170397,-11.071027,7.0993695,23.940102321785247,73.79660059041869,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.79660059041869,23.940102321785247]}"
1500,21.0,0.9335804,0.35836795,0.35715,0.13291039,0.27335,0.08075,0.11355,0.15345,0.31041846,0.18995,0.2211,0.24045,0.25135,0.26435,-0.04192872,1.3060888,258.0,1.4203619,1.8979592,-0.04192872,-0.17387018,0.16376844,0.24184783,1.636926,0.9191808,1.350198,3.1425428,1.4203619,0.7651504,2.3259525,0.0,-16.125565,-10.240136,5.885428,23.940102321785247,73.88643211883064,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.88643211883064,23.940102321785247]}"
1501,77.0,0.22495106,0.97437006,0.3639,0.13311537,0.2784,0.08495,0.12195,0.159,0.3035458,0.19445,0.2284,0.24795,0.2636,0.2739,-0.027306274,1.3066428,242.0,1.3799772,1.8694885,-0.027306274,-0.15984064,0.1696381,0.24751538,1.6568196,0.9464991,1.3027447,2.981565,1.3799772,0.7648352,2.2872407,0.0,-16.726307,-10.21515,6.5111575,23.940102321785247,73.97626364724259,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.97626364724259,23.940102321785247]}"
1502,120.0,-0.5,0.8660254,0.2482,0.1424626,0.1863,0.0761,0.1047,0.1257,0.2457879,0.1603,0.2085,0.2348,0.2432,0.2516,0.13247962,1.3315451,209.0,1.0201397,1.6496063,0.13247962,-0.01017501,0.22165574,0.3185145,1.9332273,1.304721,1.1994275,2.3683207,1.0201397,0.7503021,1.972973,0.0,-17.402845,-10.840584,6.5622616,23.940102321785247,74.06609517565454,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.06609517565454,23.940102321785247]}"
1503,205.0,-0.9063078,-0.42261827,0.264,0.16814159,0.188,0.0554,0.0785,0.0927,0.25185686,0.1296,0.1965,0.2193,0.2321,0.2443,0.10497501,1.4035088,187.0,1.1369509,1.6702703,0.10497501,-0.06430155,0.3067665,0.42918718,2.5010777,1.2339181,1.1793894,3.3587787,1.1369509,0.7118516,2.8448277,0.0,-16.70526,-10.307231,6.3980284,23.940102321785247,74.24575823247845,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.24575823247845,23.940102321785247]}"
1504,215.0,-0.81915206,-0.57357645,0.3311,0.13322495,0.25325,0.067,0.08865,0.12275,0.29380766,0.1463,0.17055,0.19095,0.20745,0.22185,-0.09941394,1.3068877,200.0,1.5952783,1.8293592,-0.09941394,-0.229598,0.20521526,0.2565112,1.6886446,0.8188277,1.3830986,3.7307043,1.5952783,0.7646437,2.6951568,0.0,-16.274532,-9.418339,6.856194,23.940102321785247,74.3355897608904,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.3355897608904,23.940102321785247]}"
1505,16.0,0.9612617,0.27563736,0.2998,0.144821,0.22395,0.0599,0.08325,0.10285,0.26390168,0.1429,0.21935,0.2532,0.2671,0.28375,0.08787292,1.3380942,201.0,1.1220059,1.7141666,0.08787292,-0.05768213,0.33013007,0.4439789,2.5944633,1.1921446,1.2339532,3.5968807,1.1220059,0.7467489,2.9120932,0.0,-17.627834,-11.207432,6.420401,23.940102321785247,74.42542128930235,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.42542128930235,23.940102321785247]}"
1506,255.0,-0.25881904,-0.9659258,0.24305,0.18981765,0.1655,0.05245,0.0734,0.0811,0.2145264,0.12495,0.22745,0.265,0.2801,0.29315,0.25718132,1.4676932,236.0,0.86741614,1.543292,0.25718132,0.07082099,0.4022961,0.5509413,3.4495075,1.6914251,1.1034013,3.3068027,0.86741614,0.6806498,2.9932265,1.0,-18.169369,-11.347256,6.8221126,23.940102321785247,74.51525281771431,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.51525281771431,23.940102321785247]}"
