system:index,Aspect,Aspect_Cos,Aspect_Sin,B11,B11_B12_NormDiff,B12,B2,B3,B4,B4_B2_NormDiff,B5,B6,B7,B8,B8A,B8_B12_NormDiff,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,tile,.geo
2532,66.0,0.40673664,0.9135454,0.2329,0.21081363,0.1518,0.0547,0.0864,0.1013,0.29871795,0.1539,0.2803,0.314,0.3223,0.3372,0.35962877,1.5332456,82.0,0.7223945,1.8485402,0.35962877,0.16102305,0.37324375,0.5217186,3.178501,2.1217906,1.1710982,2.6924856,0.7223945,0.65150213,2.2968442,0.0,-18.066425,-11.704443,6.361982,25.557069833200387,82.86958496002586,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.86958496002586,25.557069833200387]}"
2533,66.0,0.40673664,0.9135454,0.3027,0.114506625,0.2405,0.0996,0.1313,0.1464,0.1902439,0.184,0.2428,0.2709,0.283,0.2917,0.081184335,1.2581047,82.0,1.0692335,1.4684052,0.081184335,-0.033634968,0.22640319,0.3181183,1.9317406,1.1762261,1.1141553,2.303653,1.0692335,0.79425365,2.0662117,0.0,-18.365068,-11.201131,7.163937,25.557069833200387,82.95941648843781,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.95941648843781,25.557069833200387]}"
2534,146.0,-0.82903755,0.5591929,0.2659,0.1608819,0.1922,0.0669,0.0945,0.1056,0.22434783,0.1561,0.2442,0.2857,0.3012,0.3013,0.22091609,1.3827353,78.0,0.8825091,1.5761194,0.22091609,0.062246516,0.31744644,0.48082596,2.8495743,1.5663027,1.1162791,2.8107822,0.8825091,0.7225564,2.5156102,0.0,-17.05267,-11.042495,6.0101743,25.557069833200387,83.04924801684976,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.04924801684976,25.557069833200387]}"
2535,132.0,-0.6691306,0.7431448,0.2446,0.18064438,0.16975,0.07695,0.103,0.10655,0.1613079,0.1558,0.2665,0.3137,0.3282,0.336,0.31820464,1.4400942,77.0,0.74505025,1.3828683,0.31820464,0.14594972,0.36640912,0.5098332,3.0773559,1.9322932,1.0334626,2.372454,0.74505025,0.6937066,2.2934833,0.0,-17.095745,-11.0506,6.045146,25.557069833200387,83.13907954526171,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.13907954526171,25.557069833200387]}"
2536,151.0,-0.8746197,0.4848096,0.24455,0.14879625,0.1812,0.0722,0.1026,0.10355,0.17837837,0.15015,0.25545,0.30295,0.3154,0.3228,0.27023762,1.3488693,73.0,0.7751189,1.4322268,0.27023762,0.12652916,0.36504915,0.50566894,3.042933,1.739658,1.0082766,2.3812075,0.7751189,0.7406499,2.3593826,0.0,-16.948334,-10.540651,6.4076834,25.557069833200387,83.22891107367366,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.22891107367366,25.557069833200387]}"
2537,228.0,-0.6691306,-0.7431448,0.23625,0.17085864,0.1673,0.07745,0.10405,0.1162,0.20010328,0.1614,0.2552,0.29395,0.30935,0.3109,0.2980174,1.4112903,76.0,0.7634513,1.4983882,0.2980174,0.13398094,0.3165361,0.4538832,2.6599312,1.8479689,1.1156985,2.268363,0.7634513,0.70784855,2.0313845,0.0,-16.438982,-9.916389,6.5225925,25.557069833200387,83.31874260208562,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.31874260208562,25.557069833200387]}"
2538,114.0,-0.40673664,0.9135454,0.2241,0.20386785,0.1482,0.06505,0.0858,0.08745,0.14688525,0.1408,0.2454,0.2739,0.28365,0.29385,0.31365058,1.511126,75.0,0.7897797,1.3422871,0.31365058,0.11728213,0.3521224,0.52869844,3.239863,1.912677,1.0180442,2.6088474,0.7897797,0.66101694,2.5596802,0.0,-16.649675,-10.596159,6.053517,25.557069833200387,83.40857413049757,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.40857413049757,25.557069833200387]}"
2539,128.0,-0.6156615,0.7880108,0.21725,0.1827957,0.1501,0.069,0.0956,0.10485,0.20621225,0.14745,0.2426,0.28015,0.28775,0.3003,0.31437707,1.4464048,72.0,0.7547334,1.5173662,0.31437707,0.13960396,0.34137353,0.46586856,2.7417817,1.915779,1.0956113,2.270115,0.7547334,0.6905912,2.0700333,0.0,-16.903065,-10.262255,6.640809,25.557069833200387,83.49840565890952,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.49840565890952,25.557069833200387]}"
2540,124.0,-0.5591929,0.82903755,0.20595,0.20368205,0.13625,0.06175,0.0954,0.09775,0.22570533,0.1449,0.2459,0.28645,0.30095,0.30545,0.37671545,1.5104511,68.0,0.68410563,1.5804366,0.37671545,0.18741369,0.3565005,0.50965637,3.075626,2.2071874,1.0235602,2.1565444,0.68410563,0.66124725,2.104752,0.0,-15.934726,-9.548378,6.3863482,25.557069833200387,83.58823718732147,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.58823718732147,25.557069833200387]}"
2541,29.0,0.8746197,0.4848096,0.18875,0.18598807,0.12955,0.0618,0.0837,0.09925,0.23253648,0.1365,0.2405,0.2619,0.27695,0.2864,0.36260763,1.4558426,68.0,0.68128496,1.6033926,0.36260763,0.18939231,0.35445732,0.47235513,2.7876196,2.1361358,1.1843675,2.2523866,0.68128496,0.68599415,1.899849,0.0,-16.981499,-9.76118,7.220319,25.557069833200387,83.67806871573343,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.67806871573343,25.557069833200387]}"
2542,90.0,6.123234E-17,1.0,0.3902,0.012651658,0.38045,0.17685,0.22015,0.25345,0.17801534,0.28775,0.31535,0.331,0.3378,0.33735,-0.05938044,1.0253581,65.0,1.1547796,1.4323255,-0.05938044,-0.071978025,0.079347305,0.14266385,1.3322816,0.8876626,1.1507378,1.7716231,1.1547796,0.974763,1.538947,0.0,-21.19339,-13.291872,7.901518,25.557069833200387,83.76790024414538,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.76790024414538,25.557069833200387]}"
2543,0.0,1.0,0.0,0.2141,0.19109875,0.1454,0.07335,0.09905,0.10565,0.18044692,0.1505,0.25045,0.28925,0.30045,0.317,0.3477627,1.4714776,66.0,0.7123607,1.4383935,0.3477627,0.16781653,0.35614973,0.4796848,2.8411348,2.0649486,1.0655572,2.1593544,0.7123607,0.6788049,2.0245862,0.0,-16.415558,-10.330529,6.085028,25.557069833200387,83.85773177255733,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.85773177255733,25.557069833200387]}"
2544,26.0,0.89879405,0.43837115,0.1999,0.20331076,0.13235,0.0552,0.07645,0.06745,0.0998777,0.11575,0.24845,0.30675,0.316,0.3252,0.409613,1.5092487,67.0,0.6323948,1.2197107,0.409613,0.22504361,0.47499716,0.648194,4.678016,2.385806,0.8811234,2.611365,0.6323948,0.66175,2.9592893,0.0,-16.599556,-8.863828,7.7357283,25.557069833200387,84.30688941461709,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.30688941461709,25.557069833200387]}"
2545,32.0,0.8480481,0.52991927,0.19495,0.12606499,0.1513,0.0641,0.08535,0.08775,0.1557458,0.12985,0.2265,0.2544,0.2615,0.2731,0.26695737,1.2876486,63.0,0.74522173,1.3668225,0.26695737,0.1457991,0.35550317,0.49749464,2.9766648,1.7272127,1.0269164,2.2814512,0.74522173,0.77569854,2.2191236,0.0,-16.696398,-10.628219,6.068178,25.557069833200387,84.48655247144099,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.48655247144099,25.557069833200387]}"
2546,24.0,0.9135454,0.40673664,0.20065,0.14952736,0.14845,0.06845,0.08825,0.0871,0.11989714,0.1269,0.23415,0.25675,0.2691,0.283,0.28894743,1.3507236,61.0,0.7453566,1.2706054,0.28894743,0.1457158,0.3808246,0.5109489,3.0860093,1.8115113,0.9858517,2.271081,0.7453566,0.739477,2.301032,0.0,-16.817778,-10.197911,6.6198673,25.557069833200387,84.57638399985295,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.57638399985295,25.557069833200387]}"
2547,0.0,1.0,0.0,0.2271,0.060967065,0.201,0.09185,0.10985,0.12435,0.15032378,0.1514,0.18635,0.2065,0.21335,0.22055,0.02980572,1.1292889,61.0,1.0639493,1.3523654,0.02980572,-0.031218072,0.18591209,0.26354754,1.7143431,1.060915,1.1309686,2.0654843,1.0639493,0.8846831,1.8248292,0.0,-13.916428,-4.5096426,9.406785,25.557069833200387,84.6662155282649,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6662155282649,25.557069833200387]}"
2548,351.0,0.98768836,-0.15643446,0.2337,0.13391557,0.1785,0.0722,0.0997,0.1074,0.19599108,0.1439,0.2259,0.2595,0.2718,0.2782,0.20719521,1.3085107,62.0,0.85950714,1.4854772,0.20719521,0.07537092,0.31817105,0.4335443,2.528372,1.5218365,1.0761523,2.3416834,0.85950714,0.76347303,2.1739535,0.0,-16.20256,-9.749946,6.452614,25.557069833200387,84.75604705667685,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75604705667685,25.557069833200387]}"
2549,29.0,0.8746197,0.4848096,0.2087,0.19736087,0.1399,0.0572,0.0785,0.072,0.11455108,0.1181,0.2286,0.2598,0.2703,0.2797,0.3178937,1.4907143,62.0,0.77181953,1.2565445,0.3178937,0.12860125,0.4062343,0.5793164,3.7489598,1.9307142,0.9160305,2.6552162,0.77181953,0.67001915,2.8945909,0.0,-16.208126,-9.272731,6.9353957,25.557069833200387,84.8458785850888,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8458785850888,25.557069833200387]}"
2550,34.0,0.82903755,0.5591929,0.2023,0.18512009,0.1391,0.062,0.0844,0.0883,0.17498337,0.131,0.2265,0.2562,0.2631,0.2714,0.30830434,1.4533046,59.0,0.76861703,1.4219002,0.30830434,0.13064031,0.34890655,0.49743882,2.9762444,1.8900862,1.0449704,2.3940828,0.76861703,0.68725294,2.2884614,0.0,-17.38465,-10.421237,6.9634132,25.557069833200387,84.93571011350076,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93571011350076,25.557069833200387]}"
2551,66.0,0.40673664,0.9135454,0.1806,0.16742082,0.1288,0.0543,0.0792,0.079,0.18529633,0.1208,0.223,0.2541,0.2559,0.268,0.33038732,1.4010861,52.0,0.7054688,1.4522059,0.33038732,0.1725086,0.37860084,0.5282174,3.2351453,1.9852599,0.9962169,2.2774274,0.7054688,0.71278363,2.283186,0.0,-16.07272,-8.867259,7.2054615,25.557069833200387,85.20520469873661,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20520469873661,25.557069833200387]}"
2552,20.0,0.9396926,0.34202015,0.2363,0.15521878,0.1728,0.0682,0.0961,0.102,0.19858989,0.1418,0.2473,0.2764,0.2887,0.2971,0.25113758,1.366686,52.0,0.8182133,1.4934114,0.25113758,0.09980953,0.35383913,0.47786024,2.82762,1.6697513,1.060291,2.456341,0.8182133,0.7309645,2.3143976,0.0,-17.017336,-10.161632,6.8557043,25.557069833200387,85.29503622714856,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.29503622714856,25.557069833200387]}"
2553,90.0,6.123234E-17,1.0,0.1825,0.21707235,0.1174,0.0621,0.0863,0.0819,0.1375,0.129,0.2489,0.304,0.3153,0.3236,0.45736074,1.5531915,51.0,0.5786303,1.3167202,0.45736074,0.2667738,0.42996022,0.5876133,3.8451219,2.6834042,0.9479167,2.1122684,0.5786303,0.6429354,2.2256098,0.0,-17.250198,-11.206411,6.0437865,25.557069833200387,85.38486775556052,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.38486775556052,25.557069833200387]}"
2554,90.0,6.123234E-17,1.0,0.2154,0.14422311,0.1611,0.0698,0.1018,0.0952,0.1539394,0.1404,0.2606,0.297,0.314,0.3211,0.321827,1.3362283,48.0,0.68576884,1.3619456,0.321827,0.18624859,0.3915493,0.5347019,3.2948585,1.9478909,0.9342493,2.113837,0.68576884,0.7475638,2.2602308,0.0,-18.066885,-12.118514,5.9483714,25.557069833200387,85.47469928397247,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.47469928397247,25.557069833200387]}"
2555,209.0,-0.8746197,-0.4848096,0.2599,0.024842272,0.2473,0.1411,0.1737,0.1792,0.118950985,0.2062,0.2051,0.214,0.2114,0.2149,-0.07826466,1.0505254,48.0,1.2288417,1.2691218,-0.07826466,-0.10290685,0.020660175,0.08243728,1.1790296,0.85448664,1.0310702,1.495397,1.2288417,0.9511539,1.449526,0.0,-19.723015,-13.024522,6.698492,25.557069833200387,85.56453081238442,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.56453081238442,25.557069833200387]}"
2556,90.0,6.123234E-17,1.0,0.1839,0.20947057,0.1202,0.05775,0.08365,0.0963,0.25024343,0.13425,0.2302,0.28285,0.29425,0.3024,0.41995415,1.5286783,46.0,0.6247664,1.66465,0.41995415,0.23078533,0.38509104,0.5068493,3.0523858,2.4459684,1.1498507,2.1958208,0.6247664,0.6532609,1.9076763,0.0,-17.28705,-11.168261,6.11879,25.557069833200387,86.01368845444418,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01368845444418,25.557069833200387]}"
2557,29.0,0.8746197,0.4848096,0.2023,0.19052523,0.13755,0.06025,0.0844,0.08695,0.18138587,0.13025,0.2195,0.26625,0.2748,0.28225,0.3328483,1.4696695,45.0,0.735904,1.4407622,0.3328483,0.15195976,0.36848485,0.51928127,3.1568065,1.9963676,1.0289941,2.3940828,0.735904,0.6795949,2.3239517,0.0,-15.893884,-9.349034,6.5448494,25.557069833200387,86.10351998285613,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.10351998285613,25.557069833200387]}"
2558,48.0,0.6691306,0.7431448,0.1788,0.2146739,0.1156,0.0581,0.0819,0.0721,0.10752688,0.1145,0.2368,0.2749,0.2785,0.2882,0.41334686,1.545376,42.0,0.6417803,1.2388316,0.41334686,0.2180188,0.43133846,0.58870506,3.8573408,2.4070873,0.8792683,2.1804879,0.6417803,0.64617103,2.4764543,0.0,-16.324144,-10.11179,6.2123537,25.557069833200387,86.28318303968004,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.28318303968004,25.557069833200387]}"
2559,29.0,0.8746197,0.4848096,0.1696,0.2348016,0.1051,0.055,0.077,0.0696,0.11717496,0.1141,0.2355,0.2744,0.2843,0.2955,0.46019518,1.6121674,41.0,0.59634316,1.2631578,0.46019518,0.25269884,0.4428711,0.60666853,4.0789094,2.7024715,0.9027237,2.1997406,0.59634316,0.6193282,2.4332855,0.0,-16.720472,-10.528762,6.19171,25.557069833200387,86.37301456809199,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.37301456809199,25.557069833200387]}"
2560,132.0,-0.6691306,0.7431448,0.181,0.23297003,0.1126,0.0549,0.0803,0.092,0.25255275,0.1223,0.2442,0.289,0.2992,0.304,0.4531326,1.6060337,41.0,0.6047444,1.6727272,0.4531326,0.24614744,0.42622566,0.52965236,3.2486427,2.654836,1.1442786,2.2512438,0.6047444,0.62175596,1.9652551,0.0,-17.548925,-10.982627,6.5662985,25.557069833200387,86.46284609650394,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.46284609650394,25.557069833200387]}"
2561,114.0,-0.40673664,0.9135454,0.21,0.23384254,0.1304,0.0537,0.0778,0.0771,0.17889908,0.1115,0.2399,0.2996,0.3106,0.3163,0.40861678,1.6091954,39.0,0.6758931,1.4330856,0.40861678,0.19323857,0.47872838,0.60226977,4.023316,2.3800766,0.9897304,2.6957638,0.6758931,0.62065685,2.7202072,0.0,-16.868525,-10.175646,6.692878,25.557069833200387,86.64250915332785,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.64250915332785,25.557069833200387]}"
2562,180.0,-1.0,1.2246469E-16,0.1928,0.23431498,0.1196,0.0493,0.0705,0.0645,0.13356766,0.1009,0.2302,0.2954,0.3026,0.313,0.43344387,1.6106935,38.0,0.6369343,1.305668,0.43344387,0.22163908,0.51244265,0.6485971,4.6842103,2.5279865,0.91359776,2.730878,0.6369343,0.6200104,2.9845202,0.0,-15.696101,-8.692881,7.0032206,25.557069833200387,86.9120037385637,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.9120037385637,25.557069833200387]}"
2563,160.0,-0.9396926,0.34202015,0.18695,0.1802399,0.12985,0.05465,0.07895,0.0774,0.17228323,0.1148,0.2059,0.2476,0.25945,0.26295,0.3329052,1.4386302,38.0,0.7202851,1.4136987,0.3329052,0.1624104,0.3921906,0.54044825,3.3477418,1.9965371,0.9791271,2.364959,0.7202851,0.6941994,2.4122581,0.0,-16.076004,-9.0821905,6.9938135,25.557069833200387,87.09166679538761,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.09166679538761,25.557069833200387]}"
2564,156.0,-0.9135454,0.40673664,0.1933,0.28566676,0.1074,0.0478,0.0736,0.0584,0.09981167,0.1014,0.2443,0.3003,0.3112,0.317,0.48686096,1.7981396,38.0,0.62094444,1.2192067,0.48686096,0.23369673,0.51529634,0.6839827,5.3196583,2.8948836,0.7924016,2.622795,0.62094444,0.55532575,3.3042736,0.0,-15.023451,-7.820937,7.202513,25.557069833200387,87.27132985221151,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.27132985221151,25.557069833200387]}"
2565,160.0,-0.9396926,0.34202015,0.2614,0.162036,0.1885,0.08,0.1019,0.1058,0.13885899,0.1492,0.2289,0.2624,0.2805,0.2841,0.19616205,1.3860021,36.0,0.9315752,1.320849,0.19616205,0.035246354,0.31133163,0.4522392,2.6487253,1.4872746,1.0372549,2.562745,0.9315752,0.7208413,2.4683664,0.0,-15.585803,-7.6896057,7.896198,25.557069833200387,87.36116138062346,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.36116138062346,25.557069833200387]}"
2566,132.0,-0.6691306,0.7431448,0.2129,0.19338565,0.1439,0.0652,0.0895,0.083,0.12010796,0.1219,0.2362,0.2821,0.2872,0.2951,0.33240548,1.4784722,35.0,0.74103725,1.2710567,0.33240548,0.14857028,0.41534773,0.5515937,3.456077,1.9944445,0.92633927,2.376116,0.74103725,0.6755869,2.5619736,0.0,-15.829819,-8.264031,7.5657873,25.557069833200387,87.45099290903542,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45099290903542,25.557069833200387]}"
2567,180.0,-1.0,1.2246469E-16,0.1913,0.2361874,0.1182,0.0442,0.0726,0.0644,0.18600368,0.1092,0.2296,0.2808,0.2878,0.2984,0.417734,1.6170752,32.0,0.66446686,1.4537246,0.417734,0.20141932,0.46418056,0.6342987,4.4620156,2.432798,0.8858322,2.6313617,0.66446686,0.61755484,2.9658914,0.0,-16.700016,-9.448806,7.2512097,25.557069833200387,87.63065596585932,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.63065596585932,25.557069833200387]}"
2568,195.0,-0.9659258,-0.25881904,0.18885,0.23370896,0.1173,0.0492,0.07625,0.06965,0.17206563,0.1103,0.2358,0.2832,0.2931,0.2994,0.42836258,1.6086031,33.0,0.6440996,1.4127789,0.42836258,0.21630874,0.46155724,0.61598897,4.2021503,2.4965928,0.9122462,2.4734774,0.6440996,0.6207991,2.707527,0.0,-16.03652,-9.423525,6.6129947,25.557069833200387,87.72048749427127,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.72048749427127,25.557069833200387]}"
2569,200.0,-0.9396926,-0.34202015,0.21015,0.26045883,0.1233,0.05495,0.0769,0.06925,0.11513688,0.10955,0.24175,0.2979,0.3064,0.3163,0.42611125,1.7029984,34.0,0.6856444,1.2579473,0.42611125,0.1863324,0.4854996,0.63130575,4.4181685,2.4829822,0.89935064,2.7292209,0.6856444,0.58644474,3.030281,0.0,-16.010536,-8.95934,7.051196,25.557069833200387,87.81031902268322,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.81031902268322,25.557069833200387]}"
2570,180.0,-1.0,1.2246469E-16,0.2006,0.22112311,0.12795,0.0701,0.10005,0.1089,0.21675977,0.149,0.26085,0.29955,0.30715,0.3178,0.41185933,1.5665755,34.0,0.65288854,1.551282,0.41185933,0.20984736,0.36161098,0.47650522,2.81789,2.3986723,1.087369,2.0029955,0.65288854,0.6375187,1.840367,0.0,-17.438015,-9.969919,7.4680953,25.557069833200387,87.90015055109518,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.90015055109518,25.557069833200387]}"
2571,114.0,-0.40673664,0.9135454,0.22115,0.16456029,0.15865,0.0755,0.103,0.10405,0.15900864,0.1444,0.2314,0.26155,0.27885,0.2788,0.27474287,1.3930708,34.0,0.7927944,1.3763227,0.27474287,0.1154,0.31758034,0.45651606,2.6773884,1.7565354,1.0092144,2.1450047,0.7927944,0.7170622,2.1233797,0.0,-16.98523,-8.521656,8.463573,25.557069833200387,87.98998207950713,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.98998207950713,25.557069833200387]}"
2572,132.0,-0.6691306,0.7431448,0.1952,0.19206107,0.1323,0.0509,0.0749,0.0718,0.17033415,0.1115,0.2235,0.2738,0.2828,0.2922,0.36256325,1.4743203,32.0,0.6899965,1.4078431,0.36256325,0.1832636,0.4476096,0.5950367,3.9332407,2.1359518,0.9573333,2.6026666,0.6899965,0.67741936,2.714882,0.0,-15.534436,-8.100569,7.4338675,25.557069833200387,88.07981360791908,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.07981360791908,25.557069833200387]}"
2573,195.0,-0.9659258,-0.25881904,0.2226,0.14979339,0.1646,0.0663,0.0909,0.094,0.172801,0.1335,0.2074,0.2378,0.2451,0.2533,0.19648524,1.3515483,34.0,0.90783036,1.4156626,0.19648524,0.048107762,0.30972078,0.44559127,2.6046758,1.4881603,1.0329671,2.4461539,0.90783036,0.7391109,2.3655686,0.0,-15.704164,-8.421508,7.2826552,25.557069833200387,88.16964513633103,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.16964513633103,25.557069833200387]}"
2574,170.0,-0.9848077,0.17364818,0.1917,0.17607363,0.1343,0.0531,0.0767,0.0727,0.15580286,0.1112,0.1808,0.2057,0.2137,0.2193,0.22816092,1.4263393,35.0,0.8966324,1.3665414,0.22816092,0.05426739,0.3270802,0.49231842,2.9354396,1.5900297,0.94661456,2.4960938,0.8966324,0.70020854,2.6332417,0.0,-15.526749,-8.2399645,7.286783,25.557069833200387,88.34930819315494,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.34930819315494,25.557069833200387]}"
2575,156.0,-0.9135454,0.40673664,0.1782,0.21762897,0.1145,0.0517,0.0742,0.0704,0.15315315,0.1164,0.2235,0.259,0.2692,0.2822,0.40317956,1.5549738,33.0,0.66171557,1.3590734,0.40317956,0.20339741,0.41595584,0.58539456,3.8184397,2.34904,0.9475101,2.3983848,0.66171557,0.6421761,2.5276597,0.0,-17.697454,-10.535712,7.1617427,25.557069833200387,88.43913972156689,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.43913972156689,25.557069833200387]}"
2576,192.0,-0.9781476,-0.20791169,0.187,0.27124405,0.1072,0.0509,0.0744,0.0657,0.12692967,0.1111,0.1893,0.2065,0.2196,0.2244,0.34394124,1.7427772,34.0,0.85116065,1.2882353,0.34394124,0.080177076,0.33770493,0.53943217,3.3373861,2.0465984,0.8818792,2.5100672,0.85116065,0.57295567,2.8419452,0.0,-16.583473,-8.449461,8.134012,25.557069833200387,88.52897124997884,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.52897124997884,25.557069833200387]}"
2577,192.0,-0.9781476,-0.20791169,0.1679,0.27341676,0.0958,0.0533,0.0746,0.0636,0.08810949,0.1078,0.1867,0.208,0.2175,0.2206,0.3884456,1.750782,34.0,0.7715993,1.1910112,0.3884456,0.12869745,0.34348357,0.54749197,3.4144428,2.2679875,0.8514056,2.2476573,0.7715993,0.5702381,2.6357927,0.0,-16.364182,-7.8094873,8.554693,25.557069833200387,88.61880277839079,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.61880277839079,25.557069833200387]}"
2578,192.0,-0.9781476,-0.20791169,0.1599,0.32587063,0.0813,0.0676,0.0919,0.0738,0.04384724,0.1256,0.2056,0.2232,0.2414,0.2392,0.49612644,1.9643735,35.0,0.6621118,1.0901034,0.49612644,0.20308995,0.3114035,0.5317259,3.2665765,2.965602,0.8021739,1.7380434,0.6621118,0.508125,2.1637347,0.0,-18.26385,-10.57233,7.6915193,25.557069833200387,88.70863430680275,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.70863430680275,25.557069833200387]}"
2579,180.0,-1.0,1.2246469E-16,0.1667,0.21590081,0.1075,0.0549,0.0796,0.0689,0.11308562,0.117,0.2175,0.2512,0.2534,0.2607,0.4042671,1.5492566,35.0,0.65759367,1.2527273,0.4042671,0.20637943,0.38046068,0.572448,3.6724637,2.3550186,0.8644918,2.0915935,0.65759367,0.6444844,2.415942,0.0,-17.49922,-9.438808,8.0604105,25.557069833200387,88.7984658352147,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.7984658352147,25.557069833200387]}"
2580,160.0,-0.9396926,0.34202015,0.1704,0.28700906,0.0944,0.047,0.0785,0.0614,0.13284133,0.1167,0.1941,0.223,0.2296,0.2252,0.41728395,1.8031746,36.0,0.7418372,1.3036094,0.41728395,0.148,0.31734425,0.57800686,3.7333333,2.4296296,0.7811705,2.167939,0.7418372,0.5536657,2.7707317,0.0,-18.089462,-9.312668,8.776794,25.557069833200387,88.88829736362665,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.88829736362665,25.557069833200387]}"
2581,144.0,-0.809017,0.58778524,0.1757,0.28529626,0.0977,0.0573,0.0866,0.0723,0.11574074,0.1241,0.2113,0.2239,0.2342,0.2387,0.41126844,1.7965236,34.0,0.7498933,1.2595819,0.41126844,0.14271773,0.3158765,0.52822185,3.2348065,2.3946831,0.83391005,2.0265284,0.7498933,0.5557452,2.4267955,0.0,-17.975777,-8.548095,9.427681,25.557069833200387,88.9781288920386,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.9781288920386,25.557069833200387]}"
2582,144.0,-0.809017,0.58778524,0.22185,0.17832957,0.1547,0.05635,0.0777,0.08375,0.1955746,0.1236,0.21865,0.2546,0.2574,0.261,0.24921136,1.4331396,34.0,0.8615534,1.4836138,0.24921136,0.074178405,0.3572543,0.50901365,3.0697675,1.6627907,1.0764781,2.8515425,0.8615534,0.69700384,2.645796,0.0,-15.956283,-7.9990196,7.9572625,25.557069833200387,89.06796042045055,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.06796042045055,25.557069833200387]}"
2583,165.0,-0.9659258,0.25881904,0.2046,0.224783,0.1295,0.0507,0.0799,0.0749,0.19267516,0.1308,0.2633,0.3045,0.3113,0.3214,0.41243196,1.5787038,32.0,0.6570327,1.4744095,0.41243196,0.20682302,0.4214949,0.61211807,4.1506667,2.4020061,0.93625,2.5575,0.6570327,0.63263315,2.728,0.0,-15.876047,-8.219544,7.656503,25.557069833200387,89.15779194886251,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15779194886251,25.557069833200387]}"
